date,address,value,cumulative_sum,chain,arkhamEntity,arkhamLabel,price
2021-01-27,13muK73goFQqcrgZdgpnFpiZQY4JS8QRyn,5.47E-6,1148.115444,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,14chXu9U3UMaejMN1gdn4kFgD6ATbNbbZx,923.8170569,923.8170569,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,14dJvQAKFeB9UPkQYyxGvjXGEANQ4JwzuK,5.47E-6,1120.605303,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,14n1qDinwFyccyetRRC44ecgVgWtG6FmeV,5.47E-6,1150.000016,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,15bJVLh21pfvN7RqWc9Z5eYVSjPjuW1UXx,416.4068053,416.4068053,bitcoin,Grayscale,Bitcoin Trust,23653.459
2021-01-27,15mqMUDPLJtqQHFEkCyZcapua4aFsSKU8g,4.93142,77.62054235,bitcoin,Grayscale,Digital Large Cap Fund,32582.11
2021-01-27,15syqpHC5WD7Pkxy4T4ZXHLyrW7TExmFWK,5.47E-6,1136.44646,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,177M84u32dxh2m4zMMYDE2aqV7978872bo,5.47E-6,1010.759477,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-08-27,18pfTR62xVwLCjtAeTtbQYN8SqnN1DJb6h,2.77451116,7.38880628,bitcoin,Grayscale,Digital Large Cap Fund,47229.07
2021-01-27,19UpKnPfKqTEFu3rk7urnQPZaYM3QMM1en,5.47E-6,1020.000022,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,19hi5tPDR6sQRQmuPPUsoMK1Es9ypWEgH6,5.47E-6,1855.396757,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1A5LTPi1nNpV3wipDhpGqDBvhsFGDvYikv,5.47E-6,1115.248447,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1BuZVyefTeBvmGSZmVbZAdEkZNK7qFv2Yv,1426.524928,1426.524928,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1CFu9j28KkLPwZ5oymj1rCv39wKMCw1Qpa,5.47E-6,1130.862156,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1CX5JdhKFoXevLsyDRjw95zcYpTdtyqjzL,786.440582,786.440582,bitcoin,Grayscale,Digital Large Cap Fund,23653.459
2021-01-27,1CZZJHZ58CqD2VoscqDzso8kpgVk4ut1ZC,5.47E-6,1813.461623,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1D5ENQsspJTDhvAQJvkSZPBre92ZtqC1Lb,-800.0000329,0.0,bitcoin,Grayscale,Digital Large Cap Fund,23653.459
2021-01-27,1DtdMtJL2zggkoFPDbEbM2Ja1EYH8LeH9B,5.47E-6,1119.974716,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1DvuyuukA7ddDmvuuLHTYYCf93aGV8k32m,1652.21314,1652.21314,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1EJne3CDJ2w46XePnbXjvLsWr5EGNPMVcx,5.47E-6,1126.552822,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1FhCo44yyQKisFbT2fNSGmGtQZQBxC91bx,5.47E-6,1119.900222,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1FkigwrYLz1uWceyLTr8cNN7NM8tC6yC9c,5.47E-6,1119.37785,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1Gas8xEvDUK2CUCryRC12pNfa5FTFeHezq,500.0000438,500.0000438,bitcoin,Grayscale,Bitcoin Trust,23653.459
2021-01-27,1GoBtKL31K4NpfFNs4hEbHmN24oSQwuvJF,5.47E-6,1146.435161,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1H873ijvDfxfjcGxVVaZaTeCkS7gzgiuqN,5.47E-6,1158.434615,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1JMgrkSeRfroZtBhBRz1oMscQP1iD1pgRY,5.47E-6,1008.547297,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1KypEPtEzdndrJD5VLH3Bmw3kJsVTsCeRt,5.47E-6,1863.652331,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1Ls6CTGrioUbsUvPAjWQ5hvPfgd4MJjppt,5.47E-6,1136.569096,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1MmhraEfNVSDGQ5ioKHgsriWqhfoQeqVbM,5.47E-6,1155.09911,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1N4XLnQ2nH1vVzTU8rSuUEqWfJatESBQLJ,5.47E-6,1150.000022,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1NEo8r4zibUj7vn6RDH59Qo4MYdujY2pMg,-1000.000044,0.0,bitcoin,Grayscale,Bitcoin Trust,23653.459
2021-01-27,1NFFBRAZvXcxQ6e5u2qKhMcpG4JiW5eRUH,5.47E-6,1152.871024,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1NRT1newCaSbcgcjGNLFuuHhjrRB7wBeDR,1083.593244,1153.844274,bitcoin,Grayscale,Bitcoin Trust,23653.459
2021-01-27,1P3wSDAveafVLpHSKETJCCpzg7WTVx6UNa,-1659.21314,0.0,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1PSkPsSmoUcmxfpLS4yw8d4iMarVsHaqy8,5.47E-6,1152.287218,bitcoin,Grayscale,Bitcoin Trust,32582.11
2021-01-27,1PesvirFjFK1joQe7Kd7jg8rFL1x6FV6Q4,5.47E-6,1900.000016,bitcoin,Grayscale,Bitcoin Trust,32582.11
2022-07-31,1PyqRdbwSi2oQQHcA8bHsHWkYkkRDBNRwJ,-1000.000049,0.0,bitcoin,Grayscale,Bitcoin Trust,23653.459
2021-01-27,1jaQEHcH6TkmZze7KwdyeU3fFAGZwk7S8,-1667.165383,0.0,bitcoin,Grayscale,Bitcoin Trust,32582.11
2023-06-22,bc1qa7rc5skutrhrq4vktuswhu6rr4fpjje8rh9axc,-1490.527646,0.0,bitcoin,U.S. Government,James Zhong Seizure,30058.0
2023-07-15,bc1qf2yvj48mzkj7uf8lc2a9sa7w983qe256l5c8fs,5.0E-6,30174.70362,bitcoin,U.S. Government,Silk Road DOJ Confiscated Funds,30313.0
2023-06-22,bc1qsprde7y44yn63gzxx03zkesvv38kh2mugawe5c,0.0,0.0,bitcoin,U.S. Government,James Zhong Seized Funds,30058.0
2023-06-22,bc1qzd8c8h8dcgwuy5zdafdzdce2ap0nayf8v3xrez,-0.39988087,6.09E-14,bitcoin,U.S. Government,James Zhong Seizure,30058.0
2020-11-29,12Zrab5xgXrNu4WuoK2gADqXxWiMdJaYV3,-3378.311366,0.0,bitcoin,Grayscale,Digital Large Cap Fund,17718.973
2020-08-05,13nAhDGENRceQGKDUWLW7XTT8tw3cRTszt,5.47E-6,2252.287168,bitcoin,Grayscale,Bitcoin Trust,11181.918
2020-08-05,15bvyRtnamkjEjXCtJt5q5gbonYMwTLyQu,5.47E-6,5600.000005,bitcoin,Grayscale,Bitcoin Trust,11181.918
2020-08-05,18gtiJc7MuzkmgZUzRuqezZM96m3hur6CE,5.47E-6,2385.312257,bitcoin,Grayscale,Bitcoin Trust,11181.918
2020-11-29,1GDKdfeTANeJ6oK3Xz5pT9aSY3QtZc6pVf,3309.856913,3309.856913,bitcoin,Grayscale,Bitcoin Trust,17718.973
2020-11-29,1GUwb6axVMtaperTpu7rdLpZELLNeEQihb,3370.885838,3370.885838,bitcoin,Grayscale,Digital Large Cap Fund,17718.973
2020-11-29,1GiNfPBEEF8g4Ak1NrxCdkmq79fqU5Rieq,-3514.713321,0.0,bitcoin,Grayscale,Bitcoin Trust,17718.973
2020-01-21,1Hqs4Yo4kTvpyFe29AB2yWQobV8v68b2nW,2.38088844,25.28310734,bitcoin,Grayscale,Digital Large Cap Fund,8631.254
2020-08-05,1JAXANUtTPvM9piFrmbLYJC9DoQtteQ4Cq,5.47E-6,5699.990005,bitcoin,Grayscale,Bitcoin Trust,11181.918
2020-08-05,1K51qwtfi9ms6SBfmEci7Uj19Th4vuNQhB,5.47E-6,1112.004116,bitcoin,Grayscale,Bitcoin Trust,11181.918
2020-07-24,1MPzaW6amBDF7h8D4h2u6niamz9r5EECzG,441.1925327,1072.838665,bitcoin,Grayscale,Bitcoin Trust,9589.817
2022-01-31,124UAXuutiWdYLSFWpxxddJGJ2nsYABWnQ,-564.743318,1.14E-13,bitcoin,Grayscale,Bitcoin Trust,37983.152
2023-09-19,13Pje21evQZ8CJcNMx3wAbVnHPzh8N9WkK,9.15E-4,924.6766453,bitcoin,Grayscale,Bitcoin Trust,27136.0
2020-08-29,1691QWdbt9jLmsXhD4BNUzt4xk3AL3eZkC,5.47E-6,1374.457144,bitcoin,Grayscale,Bitcoin Trust,11519.118
2020-08-28,16kas6RhLe2HbfPaiBwNo7rwYUAmY6Jykp,5.47E-6,2779.568797,bitcoin,Grayscale,Bitcoin Trust,11300.398
2020-08-28,17yRXBxMjmhcgurYJBS4hpUk7Z5Ziqw4ku,5.47E-6,3903.61733,bitcoin,Grayscale,Bitcoin Trust,11300.398
2019-11-21,18yhk1FJmkzaGdB5fasGXBUWAd3f534Syo,1.0,1.0,bitcoin,U.S. Government,UNKNOWN,8095.8657
2020-08-28,1BRnM5HVTTisS5cVLGZAS7uFA3yo7XFype,5.47E-6,3966.503481,bitcoin,Grayscale,Bitcoin Trust,11300.398
2020-08-28,1Fnrnc1piez9vMLu7mj2qivVXfT7BnmEWS,5.47E-6,4000.000011,bitcoin,Grayscale,Bitcoin Trust,11300.398
2023-09-19,1GUNww1V3nXsWeNRj9uJPSPxogtJUqEee3,0.001915,772.1214179,bitcoin,Grayscale,Bitcoin Trust,27136.0
2020-08-28,1H3KWb47bRp9ECjWKzhVh8fKUPb1VDJzkR,5.47E-6,3999.986224,bitcoin,Grayscale,Bitcoin Trust,11300.398
2019-11-21,1HDA1VJCTinigFLmxypfr2Mdjrf1bfvoM3,24.00210709,24.00210709,bitcoin,U.S. Government,Edward Cantor Seized Funds,8095.8657
2020-08-28,1JrfzUkzoQ4VLzG3GYgtP4Kx6eW8NnttiZ,5.47E-6,3951.431252,bitcoin,Grayscale,Bitcoin Trust,11300.398
2020-08-28,1KSeqK9SSiVPzDm5evqprTsvjwuRN7cBEF,5.47E-6,3956.855609,bitcoin,Grayscale,Bitcoin Trust,11300.398
2022-01-31,1Kk1rucihYmawEbkhpBCsngiF9TVE1LiTo,0.00323299,0.00323299,bitcoin,Grayscale,Bitcoin Trust,37983.152
2020-08-29,1Lo6dnQ8QaYuWxDAP2yDHhXuVqzpXLw62Z,5.47E-6,710.6097673,bitcoin,Grayscale,Bitcoin Trust,11519.118
2023-09-19,1MQjgFDoEzyknUryLt2jdnANfJjU2fWigg,0.001915,800.1103688,bitcoin,Grayscale,Bitcoin Trust,27136.0
2023-09-19,1NKMKEi4RuAEFpykHQyPtLDRn8mmZMC8rk,0.001915,770.0039506,bitcoin,Grayscale,Bitcoin Trust,27136.0
2020-08-28,1Ncjz2JQDJpcE62ga8XiL1t1vsatxZAsus,5.47E-6,3163.105894,bitcoin,Grayscale,Bitcoin Trust,11300.398
2021-05-12,138uriJgKfia68PJPoN6LzvzKhEUsjHGKr,5.47E-6,1035.872927,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,169ZwCbmihvYYrAEGbD55LrHsnV9msVseo,-1074.152249,0.0,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,16HpJE9rjRgvQBoH31adUUgqsc1ZKPJJmR,5.47E-6,591.6947086,bitcoin,Grayscale,Bitcoin Trust,56928.973
2020-10-04,17FCfms7nX7fK7W8V7KrDjbn8Rv4tGccRs,5.47E-6,4947.262119,bitcoin,Grayscale,Bitcoin Trust,10546.656
2021-07-30,183s6LdhCAHhRFTsf7iNNaa5RD8HkmnA4F,919.9253399,919.9253399,bitcoin,Grayscale,Digital Large Cap Fund,39977.758
2021-05-12,1AdGEQrwFXbjqrzFCY5xZbAi1RTaGTNTd1,5.47E-6,1040.000044,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1BfD4Tfciect6kWsFXxTZ7rcHaEWBPpLeG,5.47E-6,1050.000044,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1D2VCbyX8hkY8sjjjqSKjpa9JZH33CS6wy,5.47E-6,1038.732227,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1DuDxFtuX8JrcfK6sZNqvQKUhbCov6einX,5.47E-6,1033.440155,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1EoejV978rtCejgXqXrx72YeY1wC9q9eC3,5.47E-6,590.3302265,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1FNUj6hosAAt6dhMMFkhriTt5zh7zRKsYD,5.47E-6,965.0000383,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1FcHeo7YZfCFX1yCSDhmLk51WeYVn6usPQ,5.47E-6,965.0000383,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1G3KssGBtxLiMPLY5iLcaGffpKXX4zpS5k,5.47E-6,1041.659087,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1GxQ8z3JU8sg1B3EEQQbj8ViywYaT5iSBj,5.47E-6,1040.000044,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-07-30,1HDSWfYHS5si2ZFQkmN2yUhxA3DiGsHrQW,-927.7102671,0.0,bitcoin,Grayscale,Digital Large Cap Fund,39977.758
2021-05-12,1KYu3gWwQZdbP92d6DVufzymeQ9UY9XrdE,5.47E-6,965.0000383,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1M29q2YVW6h5aHiJgaBYTRM6yx9u8eWftP,5.47E-6,965.0000383,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1McNYPrpebVgE3bEkeiDop7rVFn2WNxRhX,5.47E-6,1044.897989,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1Mwzbp9EvVfs4xjj7UgvoSjawCGCiBm7Lf,859.3830198,859.3830198,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1NDbqTm8hpMs4D1GgTvvZ1YizUWuZ2AqMw,5.47E-6,1040.294539,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1NhYLNxzWQdqyL2QP3nMxVaAnUEE1dWPLw,5.47E-6,1039.11801,bitcoin,Grayscale,Bitcoin Trust,56928.973
2021-05-12,1NuRmYFYGZZwN1DRaWDJBRJ4ZSaExsF8SM,5.47E-6,1050.000044,bitcoin,Grayscale,Bitcoin Trust,56928.973
2020-10-04,1PTHvkGcNDmSn9ajZ2HdJ5nNEjirxvgKss,5.47E-6,2130.862134,bitcoin,Grayscale,Bitcoin Trust,10546.656
2020-10-04,1QCTtkkw5ni8R6PWWEvyddgbyt8cmHf2i9,5.47E-6,4979.462327,bitcoin,Grayscale,Bitcoin Trust,10546.656
2020-09-24,12JZomS6YiTWHehPCeLuvwBdZrfqiSEGLz,3500.0,3500.0,bitcoin,Grayscale,Bitcoin Trust,10223.784
2020-12-18,12aqC29wXKz57wJE4W1yz7szVQDzeLPD45,-3200.000033,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,12reUHSapKHV8nuADYoAPfDFvRHJ3EPJXL,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,12usc9kjyfdd7KSfNm8ZLonngwnZKcSK2u,-3262.512067,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-09-24,14C9uDeQDsoez8HGKiATahMfBPSsThySTm,5.47E-6,1713.716493,bitcoin,Grayscale,Bitcoin Trust,10223.784
2020-12-18,14Viuao9vK8MNXHAiiySfSq1GaBrtA9F2m,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,15LdxfHcwfDN7bPN5R6MyjeTsEgjCu3eae,5.47E-6,2993.783881,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,15WWRPQFE7rH5PAamcxokDTTZ7JAtDGiY6,1679.364007,1679.364007,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,15id8nm8Q4HQ6Wy6mDyek5YnFq7fJTWGyc,-3204.685309,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,16m7rZHmhYVhAn1PTCsYPUPC5HrwqCVLVz,1676.962878,1676.962878,bitcoin,Grayscale,Bitcoin Trust,22805.656
2021-07-17,1827jYfj3FLQEfjyaaenG3cQ73MtimixvB,5.47E-6,692.9837002,bitcoin,Grayscale,Bitcoin Trust,31399.652
2020-12-18,18YDDceSJvyry97Tnx4GgtBgJDE77cK5wE,1699.989425,1699.989425,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-09-24,19B91dBf4DNt9Hv5LHyvZRHmXJ6FBNqMKS,3500.0,3500.0,bitcoin,Grayscale,Bitcoin Trust,10223.784
2020-12-18,19WvYhQqmdiF4a7ymDxE9aECWmBHv5pADg,5.47E-6,3000.000022,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,19cT8sp5Nt6FsdHzurRWKhpuKH2yHULCBa,5.47E-6,2976.450232,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,19uZc6FasbLVCWZmst6ndvTXdsFjtqNbTY,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,19zvmeLjx7kLqKTBj1Hx5a889bBTPKwHT5,-3580.3668,0.0,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1ANwggEvu8sYEd7rUb5moSVEF73gmDBAqn,1660.317136,1660.317136,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1Av2vSzXSQt3Gy3LmFvRZ29auEQ5S4HxLg,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2021-07-17,1BDaLcjLnKfRZ64jz8UBv3tGfi1AXqc6Wy,5.47E-6,697.0000492,bitcoin,Grayscale,Bitcoin Trust,31399.652
2020-12-18,1BJreUFHMa2xWGGefZALWiiWPn3v54iUxb,1700.0,1700.0,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1BS7EWNf8AQ1AmUVNpgoarUVTU8WyHVDQE,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1CRVK7vRsr2hHJHMVGmgMGpy4saBi9Bjgt,1663.105921,1663.105921,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1CU9gusmCCfCjsmGatxbzvXLqoisgnaV9n,5.47E-6,3000.000038,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1CYiG28mZnVPrYBuYefYsgzdXqXgXpvs7,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-09-24,1CZZJHZ58CqD2VoscqDzso8kpgVk4ut1ZC,5.47E-6,1813.461596,bitcoin,Grayscale,Bitcoin Trust,10223.784
2020-12-18,1CjXBNEX6jXQpqZZ8qVgEAEBdDJyVGPEyW,-3252.57519,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1Dbcd1GMbr2zkyP9FUNZ5VHEtHTBnfGfPE,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1ERkL98ubq71R8BS1unojqaVodCdoawPL7,-3244.859098,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-09-24,1EWm8Ewv1BqhDQCU3g99om2gXmDj6zCfDi,3405.312892,3405.312892,bitcoin,Grayscale,Bitcoin Trust,10223.784
2020-12-18,1EsZbkQ2gDF83i7XBsWQRBKCMeP9E49y6A,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1F5oTZnodTpRjsNFpTpA9QZzSqpgWHYzYM,-3279.364007,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1GBLGGSEtmCds7zAAH9Koo3WYP8LrrNang,-3234.052071,4.55E-13,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1GRJbowQ9akEJDkCagwsuDTLJVVkPrjst9,1662.512067,1662.512067,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1GTZPShBFqp3cYMaN8daif48dm5vZxh8bg,1604.687007,1604.687007,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1GUwb6axVMtaperTpu7rdLpZELLNeEQihb,-3470.55311,0.0,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1GbncYWHxawSmVFR7t2sxc6xfUi2dQH5Kt,-3160.317136,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1Gwh5daiHFxysCRA2U384BYUnPw1fN5y15,-3167.147414,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1GxHpRMhqUdDkFM2Hq2MwN5yAmSzVdscur,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1HDzwYr1soaWy7xQYJjuGBBbYdz1mMAYJk,-3159.213129,4.55E-13,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1HJrPCQKGofpD8ovUoYJidG9moPvTXdsLb,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-09-24,1Hqs4Yo4kTvpyFe29AB2yWQobV8v68b2nW,413.6008277,3186.673777,bitcoin,Grayscale,Digital Large Cap Fund,10223.784
2020-12-18,1J3ga4MdWBKJ8pHJPhwVAN42mdfGa8GmQP,1652.578978,1652.578978,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1J6moNziKYzVVuUcPRVm9TdGdCg3DDZeCS,1634.055165,1634.055165,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1JbaUyZmFHR3dzsUC9VQ7uAXeEqoqx1Uax,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1LyKyoupsKrTHfmDtsdjMPv1QQtu3YUJtB,-3176.959086,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1M3qNCkENj4BQKL9d6nRxa2i7NCgzTrBhy,-3199.985284,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1N1Xn9dFBt6UwEoJEYcaNswSoi324t6ZBi,5.47E-6,3000.000033,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1NMQZxpP8pJufo9E17QrFVzaxtPW14EHSG,1800.0,1800.0,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1NN5n7hTyg59VERjfxPnvDjShBv3TsLvyj,1770.55311,1770.55311,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1Ncjz2JQDJpcE62ga8XiL1t1vsatxZAsus,-3163.105921,0.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1P3wSDAveafVLpHSKETJCCpzg7WTVx6UNa,1659.213129,1659.213129,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1P9mhTVXjEgoa34D6AKTxfFRrkQXREzyuJ,1780.3668,1780.3668,bitcoin,Grayscale,Digital Large Cap Fund,22805.656
2020-12-18,1PWBEtEohBoYTNt7edUqdToCpLh78FBWNz,1644.861145,1644.861145,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1Png3e9otbn9MBVSWRzULrp8ckUWykQCAV,1600.0,1600.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1Psorj2cz7WquKMh96p7zj2xPVrfuzZeKv,1600.015495,1600.015495,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1QDExVwoJGu8ZcVT9Kv5NZyDteR36iSwyT,1500.0,1500.0,bitcoin,Grayscale,Bitcoin Trust,22805.656
2020-12-18,1jaQEHcH6TkmZze7KwdyeU3fFAGZwk7S8,1667.165372,1667.165372,bitcoin,Grayscale,Bitcoin Trust,22805.656
2021-04-24,1165Eku4F9QJCpg9QArKKLTeZMNPSPfqy,5.47E-6,900.0000274,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,129nzLMwMR3761QRqZDueFEguBGpmSk2jH,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,12ScZLDptUGuwttPT1nf3FFcpEMX58QMQp,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,12VuqaarnmuXMBpjUidus8eTPojT5DkFif,5.47E-6,800.0000219,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,12bWVtTSft9HefnmoDvcvcGavjF6rkpfwF,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,12ebjteAspVYvi2jUcKBZQeQyrxnn8thXL,5.47E-6,790.0000438,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,12ewYc1vcArQRAaZkQkXcu5RAQza66o6N9,5.47E-6,600.0998328,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,1341BvDUa5vC6dwPngiSLoMEWrKvTMcPWq,5.47E-6,965.0000328,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13Caa9FFGrLNpJLRVLhDzt9UBpTDVQe4BS,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13Gc7anjcXfueGBuaqPS6Gnv1MZgfmiruz,5.47E-6,900.0000164,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13LEPXmkSuk2pFPpxpy4s2iYMLVFU4aJQT,5.47E-6,735.6089636,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13TkihECnvPbJMZ8y5Yxpf5aTpm3gnGHrd,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13U6uwfFC7mkZ4wv4LDJAdbjNgLyqxqrpk,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13UUCGuYLx1PptzesX4Fdjga9YYeSCR9xc,5.47E-6,900.0000164,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13cx4Hx3gAkxGFbcUQaxt8xVEdgp84Z8AV,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,13uZkudjjbmyZk9atvnCnaN36rHvBN8e96,5.47E-6,750.0014235,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,146kjArpSNJ3DBfyqmWzWQ3X88DMjwqBZV,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,147CDinCWq6voqy55xbZidxxQ9dAMgEY3a,5.47E-6,751.1073217,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,14MpADT2wPiSxu2prmqTML33EXAcMs3LYa,5.47E-6,898.9524022,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,14eDFwyGLdSR5jN1sjXksKNWZHfX1brDww,5.47E-6,1000.000027,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,14eVrFdskLsz81gkiSk72bXikfBfERUJ3K,5.47E-6,900.0000164,bitcoin,Grayscale,Bitcoin Trust,51191.125
2021-04-24,14jn35a6cu6YF4qAJkRRDyqdAuoVVwwnNe,5.47E-6,794.4954329,bitcoin,Grayscale,Bitcoin Trust,51191.125
